2355,Duffy, William,,17,US,Infantry,D,Pvt.,,,1864,180.2,7
2356,Dugan, John,,73,NY,Infantry,,,,,1863,172.2,12
2357,Dugan, John,,35,IN,Infantry,B,,,,1864,180.2,8
2358,Dugan, Michael,"Duggan, Michael",15,MA,Infantry,G,,,,1862-1863,192.1,9
2359,Dugan, Thomas,,2,NY,Heavy Artillery,,Pvt.,,,1864,180.2,8
2360,Dugan, William J.,,69,PA,Infantry,,,,,1864,180.2,8
2361,Dugdale, Joshua,,1,US,Infantry,C,,,,1863,172.2,12
2362,Dugen, Charles,,164,NY,Infantry,E,,,,1864,180.2,8
2363,Duglia, William,"Dugdale, William",28,PA,Infantry,G,Pvt.,,,1864,180.2,8
2364,Dulleghan, William,,15,NY,Cavalry,C,,,,1864,180.2,8
2365,Dumont, Peter L.,,146,NY,Infantry,A,,,,1864,180.2,8
2366,Dunbar,,,153,PA,Infantry,,Cpl.,,,1863,172.2,13
2367,Dunbar, A.F.,,14,PA,Cavalry,E,Capt.,,,1864,180.2,9
2368,Dunbar, Thomas,,164,NY,Infantry,E,,,,1864,180.2,9
2369,Duncan, Howard Parry,,2,NJ,Infantry,,,15 NJ Infantry,,1864,180.2,9
2370,Duncan, John,,20,CT,Infantry,H,,,,1863,172.2,13
2371,Duncan, William,,103,PA,Infantry,D,,,,1863,172.2,13
2372,Duncan, William G.,,4,PA,Cavalry,A,,,,1864,180.2,9
2373,Duncker, Fred. L.L.,"Dunker, Fredrick L.L.",45,NY,Infantry,C,,,,1863,172.2,13
2374,Dunderdale, John,,,,,K,,9th Old Dominion Guards; CSA,,1863,172.2,13
2375,Dunen, Thomas,"Duncan, Thomas",5,MD,Infantry,B,,,,1865,188.3,15
2376,Dunham, James,,4,NY,Battery,,,,,1864,180.2,9
2377,Dunkelberg, Elias A.,,11,US,Infantry,F,Pvt.,,,1864,180.2,9
2378,Dunkham, S.H.,,14,CT,Infantry,C,,,,1865,188.1,18
2379,Dunkin, P.H.,"Dunkin, Percy H.",19,MA,Infantry,E,,,,1865,188.3,15
2380,Dunkleburger, J.R.,"Dunkelberger, J.R.",1,US,Cavalry,,Capt.,,,1864,180.2,9
2381,Dunmire, James,,57,PA,Infantry,C,,,,1865,188.3,15
2382,Dunn, Charles,,5,MI,Cavalry,L,,,,1865,188.3,16
2383,Dunn, Daniel D.,,6,NY,Artillery,E,,,,1864,180.2,10
2384,Dunn, James,,7,CT,Infantry,F,,,,1865,188.3,16
2385,Dunn, John M.,,3,DE,Infantry,,Lieut.,,,1864,180.2,10
2386,Dunn, Lawrence,,3,VA,Cavalry,A,Cpl.,"(Union soldier, inquiry of James R.S. Dunn, Newark, OH)",,1865,188.3,16
2387,Dunn, Patrick,,15,NY,Artillery,D,,,,1864,180.2,10
2388,Dunne, Joseph,"Dunn, Joseph",7,NJ,Infantry,K,,,,1865,188.3,16
2389,Dunphy, John,,,US,Navy,,,"Gunboat ""Lafayette""",,1863,172.2,13
2390,Dunphy, R.B.,,155,NY,Infantry,D,Lieut.,,,1864,180.2,10
2391,Dunton, John,,35,MA,Infantry,E,,,,1862-1863,192.1,9
2392,Durass, Thomas,"Duras, Thomas",2,,Veteran Reserve Corps,,,,,1865,189.1,17
2393,Durborrow, William,"Durbarrow, William; Durborow, William",2,NJ,Infantry,F,,,,1864,180.2,10
2394,Duress, Thomas,,42,NY,Infantry,F,,,,1863,172.2,13
2395,Durham, Patrick,,69,NY,Infantry,K,Pvt.,,,1864,180.2,10
2396,Durkee, James,,,,,G,Sgt.,"1st Sharp Shooters; (inquiry of Charles Durkee, Leeds, WI)",,1865,188.3,16
2397,Durnin, Patrick,,18,NY,Battery,,Pvt.,,,1864,180.2,10
2398,Durnin, Patrick,,26,NY,Battery,,,,,1865,188.3,16
2399,Durstine, George A.,,10,US,Infantry,B,,,,1864,180.2,10
2400,Durtrow, S.D.,"Durtrow, Sydney D.; (Durborow), Sidney",7,MD,Infantry,K,,,,1865,188.3,16
2401,Dutcher, George W.,,76,PA,Infantry,B,Cpl.,,,1864,180.2,11
2402,Duths, Ezra,,25,NJ,Infantry,,,,,1863,172.2,13
2403,Duval, Isaac,"Duvall, Isaac",2,MD,Infantry,C,,,,1862-1863,192.1,9
2404,Dwight, Franklin,,14,CT,Infantry,E,,,,1863,172.2,14
2405,Dwight, Mason C.,,6,NY,Cavalry,,,,,1862-1863,192.1,9
2406,Dye, Lewis,,100,NY,Infantry,H,Pvt.,,,1863,172.2,14
2407,Dye, Noyce,,8,NY,Cavalry,E,Pvt.,,,1864,180.2,11
2408,Dyer, Charles,,5,NY,Artillery,F,,,,1865,188.3,16
2409,Dyer, George F.,,16,ME,Infantry,H,,,,1864,180.2,11
2410,Dyer, George W.,,118,PA,Infantry,,,,,1863,172.2,14
2411,Dyer, Roscoe,,17,ME,Infantry,H,,,,1863,172.2,14
2412,Dygert, M.,,,,,,,"US Gunboat ""Trefoil""; (name as entered in index vol.; first name in letter of inquiry is illegible)",,1865,191.3,6
2413,Dyke, Albert,,16,NY,Heavy Artillery,,,85 NY Infantry,,1864,181.1,12
2414,Dykes, Basil,,2,NJ,Infantry,,,,,1864,180.2,11
2415,Dysart, Samuel,,37,PA,Infantry,F,Sgt.,,,1864,180.2,11
2416,Dyson, Elijah D.,,9,KY,Infantry,I,,,,1864,180.2,11
2417,Eagan, James,,63,PA,Infantry,H,Pvt.,,,1864,180.2,12
2418,Eagan, Matthew,,78,NY,Infantry,A,,,,1863,172.2,15
2419,Eager, Amos S.,,7,WI,Infantry,D,,,,1862-1863,192.1,10
2420,Eagins, John N.,,3,PA,Cavalry,E,Pvt.,,,1864,180.2,12
2421,Eagle, Soloman,"Eagle, Solomon",121,PA,Infantry,A,,,,1863,172.2,15
2422,Eames, Homer,,12,NH,Infantry,K,Pvt.,,,1863,172.2,15
2423,Earl, Alonzo,,1,NY,Veteran Cavalry,B,Pvt.,,,1864,180.2,12
2424,Earl, Charles,,16,NY,Heavy Artillery,,,85 NY Infantry,,1864,181.1,12
2425,Earl, Samuel,,4,US,Artillery,A,Pvt.,,,1863,172.2,15
2426,Earle, Aaron,,33,NY,Infantry,E,,,,1864,180.2,12
2427,Earle, Paul H.,,28,AL,Infantry,G,Lieut.,CSA,,1864,180.2,12
2428,Earley, Eugene,"Early, Eugene",72,PA,Infantry,D,,,,1864,180.2,12
2429,Earley, William,"Earl, David",119,NY,Infantry,,,,,1863,172.2,15
2430,Early, Andrew,,2,US,Artillery,,Blacksmith,Horse Battery M,,1864,180.2,12
2431,Eastman, Charles A.,,9,ME,Infantry,E,,,,1863,172.2,15
2432,Eastman, Charles O.,,10,NY,Cavalry,D,,,,1864,180.2,13
2433,Eastman, H.A.,,11,CT,Infantry,H,Ord. Sgt.,,,1864,180.2,13
2434,Eastman, Philip Johnson,,81,NY,Infantry,E,,,,1864,180.2,13
2435,Eaton, Calvin J.,,15,MA,Infantry,,,,,1863,172.2,16
2436,Eaton, Gaylord,"Eaten, Gaylord",121,NY,Infantry,D,,,,1863,172.2,16
2437,Eaton, James,,21,NJ,Infantry,F,Sgt.,,,1863,172.2,16
2438,Eaton, Nathaniel,,107,NY,Infantry,,,,,1863,172.2,16
2439,Eaton, Nathaniel,,13,NH,Infantry,G,,,,1863,172.2,16
2440,Eaton, Nathaniel,,1,DC,Cavalry,,,,,1865,188.3,17
2441,Eberd, Ernest,,3,NJ,Cavalry,L,,,,1865,188.3,17
2442,Eckart, James,,140,PA,Infantry,C,,,,1864,180.2,13
2443,Eckels, Alexander,,11,PA,Reserves,I,,,,1864,185.3,6
2444,Eckenbrine, William,,8,PA,Cavalry,L,Pvt.,,,1864,180.2,13
2445,Eckers, W.F.,,87,PA,Infantry,G,Sgt.,,,1864,180.2,13
2446,Eckewrack, Horace,,84,NY,Infantry,B,,,,1863,172.2,17
2447,Eddleman, Daniel,"Edleman, Daniel",58,PA,Infantry,C,,,,1864,180.2,13
2448,Eddy, Joel S.,,6,VT,Infantry,G,,,,1862-1863,192.1,10
2449,Eddy, John C.,,112,NY,Infantry,E,,,,1864,180.2,14
2450,Eddy, Robert,,60,OH,Infantry,B,Capt.,,,1864,180.2,14
2451,Edelan, Edward J.,"Edlen, Edward J.",183,PA,Infantry,H,,,,1864,180.2,14
2452,Edes, Edward L.,,33,MA,Infantry,B,,,,1864,180.2,14
2453,Edes, Jerry W.,"Edes, Jervice W.",91,PA,Infantry,C,,,,1865,188.3,17
2454,Edgar, John,"Edger, John; Eder, John; Edar, John",11,PA,Infantry,B,,,,1864,180.2,14
2455,Edgar, Samuel,"Edger, Samuel",11,PA,Infantry,B,,,,1864,180.2,14
2456,Edgar, Thomas,,13,NJ,Infantry,G,,,,1864,180.2,14
2457,Edgecomb, Gideon G.,"Edgcomb, Gideon G.; Edgecomb, Gurdon",119,NY,Infantry,I,,,,1864,180.2,14
2458,Edgerton, Mortimer (L.),,1,NY,Artillery,,,,,1862-1863,192.1,10
2459,Edmester, Aaron,,36,MA,Infantry,B,,,,1864,180.2,14
2460,Edsall, A.J.,,1,NJ,Cavalry,M,,,,1863,172.2,17
2461,Edwards, Charles G.,,,,,H,,"Purnell Legion, 2nd Brigade, 2nd Division, 5th Corps",,1864,180.2,15
2462,Edwards, Dennis,,11,MA,Infantry,A,,,,1864,180.2,15
2463,Edwards, George,,152,NY,Infantry,C,,,,1864,180.2,15
2464,Edwards, John,,12,,Veteran Reserve Corps,A,,(formerly of 69 NY Infantry),,1865,188.3,17
2465,Edwards, John H.,,120,NY,Infantry,,Sgt.,,,1863,172.2,17
2466,Edwards, Joseph,,42,NY,Infantry,B,,,,1864,180.2,15
2467,Edwards, Lewis,,6,NY,Cavalry,,,,,1864,180.2,15
2468,Edwards, Orville,,89,NY,Infantry,E,,,,1864,180.2,15
2469,Edwards, R.L.,"Edwards, Richard S.",,GA,,,,Macon Light Artillery; CSA,,1865,188.3,17
2470,Edwards, Robert,,18,NY,Infantry,M,,,18 NY Cavalry,1864,180.2,15
2471,Edwards, Robert,,18,NY,Cavalry,M,Pvt.,,,1864,184.3,12
2472,Edwards, Simeon C.,,4,VT,Infantry,C,,,,1864,180.2,15
2473,Edwards, Thomas,,,US,Navy,,,"USS ""Brooklyn""; (family writes that he enlisted as a Marine)",,1865,188.3,17
2474,Edwards, William D.,,14,IN,Infantry,I,,,,1864,180.2,15
2475,Edwards, William J.,,183,PA,Infantry,F,,,,1864,180.2,15
2476,Eeys, James F.,,1,NY,Cavalry,E,,,,1864,180.2,16
2477,Egan, James,,13,NY,Cavalry,A,,,,1864,180.2,16
2478,Egan, Patrick,,145,NY,Infantry,C,,,,1863,172.2,17
2479,Egan, Thomas,,42,NY,Infantry,E,Pvt.,,,1863,172.2,17
2480,Ege, Peter S.,,81,PA,Infantry,G,Sgt.,,,1863,172.2,17
2481,Egener, Jacob,"Egner, Jacob",12,NY,Cavalry,B,,,,1864,180.2,16
2482,Eheman, B.,"Eherman, Bernard; (Ehrman), Bernhard",5,NY,Heavy Artillery,F,,,,1865,188.3,17
2483,Eichelberger, William,,12,US,Infantry,C,,1st Battalion,,1863,172.2,17
2484,Eichman, William H.,,47,PA,Infantry,,,,,1864,180.2,16
2485,Eigenbrodt, Charles,,2,MA,Cavalry,E,Capt.,,,1864,180.2,16
2486,Einwechter, John,,183,PA,Infantry,K,,,,1864,180.2,16
2487,Ela, William H.,,2,MA,Infantry,D,,,,1863,172.2,18
2488,Eldred, H.A.,"Eldred, Henry A.",152,NY,Infantry,C,,,,1865,188.3,17
2489,Eldred, W.D.,,11,PA,Infantry,D,,,,1864,180.2,17
2490,Eldredge, Alpheus,,58,MA,Infantry,A,,,,1864,185.2,3
2491,Eldridge, Prince,,39,MA,Infantry,A,,,,1863,172.2,18
2492,Eldridge, Thomas D.,,7,ME,Infantry,G,,,,1864,180.2,17
2493,Ellicott, David F.,,1,NY,Artillery,M,Sgt.,,,1863,172.2,18
2494,Ellicott, Fairman,,21,NY,Cavalry,H,,,,1864,180.2,17
2495,Elliot, Philip,,82,NY,Infantry,K,,,,1863,172.2,18
2496,Elliot, Timothy,,119,PA,Infantry,A,,,,1864,180.2,17
2497,Elliott, Charles W.,"Elliott, Charles A.",4,VT,Infantry,,,,,1865,188.3,17
2498,Elliott, George H.,,83,NY,Infantry,E,,9 NY State Militia,,1864,187.1,1
2499,Elliott, Isaac,,7,PA,Reserves,A,Pvt.,,,1862-1863,192.1,10
2500,Elliott, James,"Elliot, James",145,NY,Infantry,F,,,,1863,172.2,18
2501,Elliott, James,,150,NY,Infantry,E,,,,1864,180.2,17
2502,Elliott, James G.,,122,NY,Infantry,A,Cpl.,,,1863,172.2,18
2503,Elliott, James K.,,142,PA,Infantry,I,,,,1863,172.2,18
2504,Elliott, Joseph,,7,MA,Infantry,F,,,,1864,180.2,17
2505,Elliott, Lewis C.,,82,PA,Infantry,C,,,,1864,180.2,17
2506,Elliott, Robert,,119,PA,Infantry,E,,,,1864,180.2,17
2507,Elliott, William,,20,PA,Cavalry,L,,,,1864,180.2,17
2508,Ellis, Amos B.,,2,NY,Heavy Artillery,H,Pvt.,,,1864,180.2,18
2509,Ellis, Benj. F.,,75,NY,Infantry,A,,,,1865,188.3,17
2510,Ellis, D.,"Ellis, Duane",20,IN,Infantry,I,,,,1865,188.3,17
2511,Ellis, H.N.,,3,NY,Artillery,E,,,,1864,180.2,18
2512,Ellis, Henry,,35,MA,Infantry,I,,,,1864,182.3,6
2513,Ellis, James L.,,2,NY,Heavy Artillery,H,,,,1864,180.2,18
2514,Ellis, John G.,,40,NY,Infantry,I,Sgt.,,,1864,180.2,18
2515,Ellis, William,,119,NY,Infantry,F,,,,1864,180.2,18
2516,Ellisthorp, Philip G.,,42,PA,Infantry,,,,,1863,172.2,19
2517,Ellithorp, S.B.,,9,PA,Cavalry,A,,,,1865,188.3,17
2518,Ellsworth, Alfred A.,,20,MI,Infantry,C,,,,1863,172.2,19
2519,Elsebough, John,,139,NY,Infantry,H,,,,1863,172.2,19
2520,Ely, Joseph,,94,NY,Infantry,A,Pvt.,,,1865,188.3,17
2521,Ely, Thomas S.,,2,PA,Reserves,G,,,,1862-1863,192.1,10
2522,Embody, Robert H.,"Enbody, Robert K.",118,PA,Infantry,I,,,,1864,180.2,19
2523,Emerson, Robert,,4,US,Artillery,B,,,,1864,180.2,19
2524,Emery, Sumner,"Emory, Sumner",11,NH,Infantry,E,,,,1865,188.3,18
2525,Emmerson, Praesilis,"Emerson, Paesillo; Emerson, Paesilio",5,MA,Battery,E,,,,1864,180.2,19
2526,Emmett, John,,69,NY,Infantry,F,,,,1864,180.2,19
2527,Enbody, Robert K.,,118,PA,Infantry,,,"""Corn Exchange""",,1864,182.2,3
2528,England, William,,102,NY,Infantry,H,,,,1864,180.2,19
2529,Engle, Edgar,,97,PA,Infantry,,Cpl.,Veteran Reserve Corps,,1864,180.2,19
2530,Engleman, Philip,,4,IN,Cavalry,F,,,,1863,172.2,19
2531,Engler, Martin,,129,PA,Infantry,C,,,,1863,172.2,19
2532,English, Thomas,,14,CT,Infantry,,Pvt.,,,1865,188.3,18
2533,Ennesley, William,"Ennesly, William",4,WI,Infantry,,,,,1863,172.2,19
2534,Ennis, James,,8,NY,Heavy Artillery,K,,,,1864,180.2,19
2535,Ennis, James,,8,PA,Cavalry,H,,,,1864,180.2,19
2536,Enos, Merritt,,4,MI,Infantry,G,,,,1862-1863,192.2,21
2537,Enscoe, James,,145,NY,Infantry,C,Drummer,,,1863,172.2,20
2538,Enscoe, James,,107,NY,Infantry,H,Drummer,,,1864,180.2,19
2539,Ensle, Henry,,9,NY,Infantry,,,Hawkin's Zouaves,,1863,172.2,20
2540,Ensplin, Theodore,"Enzlin, Theodore; Enzler, Theodore; Enslen, Theodore",176,NY,Infantry,E,,,,1863,172.2,20
2541,Entrekin, J.C.,"Entrekin, John C.",114,OH,Infantry,A,,,,1865,188.3,18
2542,Epler, John G.,,45,PA,Infantry,B,,,,1864,180.2,20
2543,Ering, William P.,"Eiring, William Peter",66,NY,Infantry,A,,,,1864,180.2,20
2544,Erkenbrack, Joseph,"Ehrenbrock, Joseph",84,NY,Infantry,B,Sgt.,14 NY State Militia,,1863,172.2,20
2545,Erkenbrack, Thomas A.,,14,NY,State Militia,B,,,,1863,172.2,20
2546,Ernst, Charles,"Earnest, Charles; Ernest, Charles",40,NY,Infantry,B,,,,1863,172.2,20
2547,Erskine, Charles M.,,13,PA,Cavalry,M,Pvt.,,,1864,180.2,20
2548,Ervin, Francis Carelton,,2,RI,Infantry,H,Sgt.,,,1863,172.2,20
2549,Erwin, James,,,,,,,"(of Aghadoey Co., Londonderry; inquiry of mother Rachel Erwin, Co. Derry, Ireland)",,1865,192.2,22
2550,Eshelman, Finady,,63,PA,Infantry,F,Pvt.,,,1864,180.2,20
2551,Eshelman, Tobias M.,,118,PA,Infantry,G,,,,1864,180.2,20
2552,Essick, J.E.,,138,PA,Infantry,A,Lieut.,,,1864,180.2,20
2553,Estabrook, Warren,,184,PA,Infantry,G,Sgt. Major,,,1864,180.2,20
2554,Esterley, William,,17,US,Infantry,P,,,,1864,180.2,20
2555,Estes, John H.,,19,ME,Infantry,H,,,,1863,172.2,20
2556,Estes, Redfield,,19,ME,Infantry,H,,,,1863,172.2,20
2557,Estes, William A.,,1,MA,Heavy Artillery,A,,,,1864,180.2,20
2558,Evans, Carr,,161,NY,Infantry,K,Pvt.,,,1864,180.2,21
2559,Evans, David,,2,US,Dragoons,B,Pvt.,,,1865,188.3,18
2560,Evans, E.P.,,125,OH,Infantry,,Lieut.,,,1864,180.2,21
2561,Evans, F.H.,"Evans, Frederick H.",7,NY,Heavy Artillery,M,Cpl.,,,1865,188.3,18
2562,Evans, Frederick H.,,7,NY,Heavy Artillery,M,Cpl.,,,1864,180.2,21
2563,Evans, Henry B.,,150,PA,Infantry,F,Sgt.,,,1864,180.2,21
2564,Evans, J.,"Evans, Joseph",7,WI,Infantry,D,,,,1862-1863,192.1,10
2565,Evans, James W.,,36,OH,Infantry,H,,,,1865,188.3,18
2566,Evans, John,,6,NJ,Infantry,C,,,,1863,172.2,21
2567,Evans, John S.,,99,PA,Infantry,F,,,,1863,172.2,21
2568,Evans, Joseph,"Evans, James",63,PA,Infantry,,Sgt.,,"Evans, James: transferred to 99 PA Infantry from 63 PA Infantry",1864,180.2,21
2569,Evans, Joshua M.,,82,PA,Infantry,K,,,,1864,180.2,21
2570,Evans, Raymond,,15,US,Infantry,,Bugler,,,1863,172.2,21
2571,Evans, T.J.,,30,OH,Infantry,H,,,,1862-1863,192.1,10
2572,Evans, William,,69,NY,Infantry,K,,,,1864,180.2,21
2573,Evans, William,,69,NY,Infantry,K,,,,1864,183.2,12
2574,Evans, William A.,,28,MA,Infantry,F,,,,1864,180.2,21
2575,Evart, John Henry,,62,NY,Infantry,E,,,,1863,172.2,21
2576,Eveland, D.S.,"Eveland, Daniel S.",,,,,,"(his regiment later identified as 14 WI Infantry, Co. E)",,1865,188.3,18
2577,Evens, Joseph,"Evans, Joseph",7,WI,Infantry,D,Pvt.,,,1863,172.2,21
2578,Everet, John,"Earnest, John",131,PA,Infantry,C,,,,1863,172.2,22
2579,Everett, Charles F.,,57,MA,Infantry,,,,,1864,180.2,21
2580,Everett, Charlie,"Everett, (Charles)",57,MA,Infantry,,,,,1864,183.2,15
2581,Everett, Richard G.,"Everet, Richard G.",30,NJ,Infantry,G,,,,1863,172.2,22
2582,Everwein, Frank,"Everwine, Frank; Everwain, Frank",12,PA,Cavalry,C,,,,1863,172.2,22
2583,Ewer, William D.,,16,ME,Infantry,,,,,1863,172.2,22
2584,Ewing, Robert D.,,11,IL,Infantry,H,Pvt.,,,1863,172.2,22
2585,(Eyre), Daniel C.,,2,NY,Artillery,G,,,,1865,188.3,18
2586,Faber, David,,97,PA,Infantry,K,Pvt.,,,1864,180.3,1
2587,Fagan, Patrick,,14,PA,Cavalry,C,Sgt.,,,1864,180.3,1
2588,Fagart, Patrick F.,"Tagart, Patrick F.; Taggart, Patrick F..",,US,Engineers,D,,,,1864,180.3,1
2589,Failer, Joseph,,107,OH,Infantry,I,Pvt.,,,1864,180.3,1
2590,Fairbanks, Asa,,58,IL,Infantry,G,Pvt.,,,1864,180.3,1
2591,Fales, C.M.,,18,MA,Infantry,F,Pvt.,,,1864,180.3,1
2592,Fales, George,,11,US,Infantry,E,,,,1863,172.3,1
2593,Fallon, John,,4,NH,Infantry,E,Pvt.,,,1865,189.1,1
2594,(Fallows), William J.,"Fallons, William J.",71,PA,Infantry,H,,,,1862-1863,192.1,11
2595,Fallwood, Samuel L.,,102,PA,Infantry,,Capt.,,,1864,180.3,1
2596,Falvey, Peter,,8,IL,Cavalry,K,Pvt.,,,1864,180.3,1
2597,Fanning, James B.,,6,NY,Infantry,M,,,,1863,172.3,1
2598,Fanning, Michael,,,,,E,Pvt.,"1st Veteran Army Corps, 1st Regiment",,1865,189.1,1
2599,Faren, George,"Farren, George",145,NY,Infantry,C,,,,1863,172.3,1
2600,Fargo, R.B.,"Fargo, Ransom B.",2,VT,Infantry,,,,,1865,189.1,1
2601,Farley, John,,12,US,Infantry,F,,,,1864,180.3,2
2602,Farley, Luke,,3,NJ,Infantry,H,,,,1863,172.3,1
2603,Farley, Michael J.,,3,US,Cavalry,C,,,,1863,172.3,1
2604,Farley, Patrick,,9,MA,Infantry,,,,,1863,172.3,1
2605,Farley, Thomas,,6,NY,Cavalry,E,Cpl.,,,1864,180.3,2
2606,Farley, William,,1,NY,Cavalry,B,,,,1864,180.3,2
2607,Farnham, A.A.,"Farnham, Albert A.",1,MA,Infantry,,,,,1863,172.3,1
2608,Farnsworth, F.A.,"Farnsworth, Frank A.",163,NY,Infantry,D,Capt.,,,1862-1863,192.1,11
2609,Farnsworth, O.,"(Farnsworth, Owen)",3,VT,Infantry,(G),,(see no. 1027 in Washington register of applications),,1863,172.3,1
2610,Farr, William V.,,106,PA,Infantry,F,Capt.,,,1864,180.3,2
2611,Farral, Joseph,"Farrell, Joseph",51,NY,Infantry,A,,,,1864,180.3,3
2612,Farrall, John,,12,US,Infantry,F,,,,1864,180.3,3
2613,Farrar, John,"(Farran?), John",4,DE,Infantry,,,,,1863,172.3,2
2614,Farrel, Michael,"Farrell, Michael",58,MA,Infantry,H,,,,1864,180.3,3
2615,Farrele, Michael,"Farrell, Michael",85,NY,Infantry,K,,,,1864,180.3,3
2616,Farrell, H.,"Farrell, Hamilton",73,NY,Infantry,K,,,,1863,172.3,2
2617,Farrell, James,,119,NY,Infantry,I,,,,1864,180.3,3
2618,Farrell, John,,14,US,Infantry,E,,,,1864,180.3,3
2619,Farrell, Joseph P.,,6,US,Cavalry,H,,,,1864,180.3,3
2620,Farrell, Michael,,67,PA,Infantry,B,,,,1863,172.3,2
2621,Farrell, Peter,,155,NY,Infantry,,,Veteran Reserve Corps,,1864,180.3,3
2622,Farrell, S.W.,"Farrell, Stephen W.",15,OH,Infantry,B,,,,1863,172.3,2
2623,Farrell, Thomas,,132,NY,Infantry,E,,,,1864,180.3,3
2624,Farren, Allen,,,,,H,Cpl.,Scott's 900 Cavalry,,1863,172.3,2
2625,Farrigan, Charles,"Harrigan, Charles",23,,Veteran Reserve Corps,K,,,,1864,180.3,4
2626,Farrington, Andrew,,95,PA,Infantry,A,,Zouaves,,1863,172.3,2
2627,Farrington, John F.,,2,NY,Heavy Artillery,L,Pvt.,,,1864,180.3,4
2628,Farris, Matthew B.,,6,ME,Infantry,F,Pvt.,,,1863,172.3,2
2629,Farrow, Joseph,"Farrow, Josiah",39,US,CT,E,,,,1865,189.1,1
2630,Farry, Sylvester,"Ferry, Sylvester",146,NY,Infantry,I,Cpl.,,,1864,180.3,4
2631,Faucett, James,"Fawcett, James",155,PA,Infantry,D,Cpl.,,,1864,180.3,4
2632,Faunce, William,,183,PA,Infantry,B,,,,1864,180.3,4
2633,Favill, Nathan,,121,NY,Infantry,D,,,,1863,172.3,2
2634,Fawcett, Thomas B.,,24,IA,Infantry,C,Cpl.,,,1864,180.3,4
2635,Fay, Emerson C.,,10,VT,Infantry,D,,,,1864,180.3,5
2636,Fay, James,"Foy, James",90,NY,Infantry,A,,(previously in 133 NY Infantry),,1865,189.1,1
2637,Fay, John,,8,CT,Infantry,I,,,,1865,189.1,2
2638,Fay, John W.,,7,NY,Heavy Artillery,A,Pvt.,,,1864,180.3,5
2639,Fay, Laurence,"Fay, Lorence",39,MA,Infantry,,,"(inquiry of George Finckenauer, father)",,1865,189.1,1
2640,Fay, Patrick,,96,PA,Infantry,K,,,,1862-1863,192.1,11
2641,Fay, T.D.,"Fay, Thomas",12,NY,Cavalry,D,,,,1865,189.1,1
2642,Fay, Thomas,,12,NY,Cavalry,D,,,,1864,180.3,5
2643,Fay, Thomas,,3,,Veteran Reserve Corps,K,,,,1864,180.3,5
2644,Fay, Thomas,,162,NY,Infantry,G,,,,1863,172.3,2
2645,Fayard, Francis S.,,14,NY,Infantry,,,"Veteran Reserve Corps, 2nd Battalion, 140th Co.",,1864,180.3,5
2646,Fearn, Edmond T.,"Fearn, Edmund T.; Fearn, Edwin T.",6,WI,Infantry,,,,,1863,172.3,3
2647,Fee, Patrick,"McFee, Patrick",67,OH,Infantry,D,,,,1865,189.1,2
2648,Fehnley, Garrett,,7,NJ,Infantry,I,,,,1864,180.3,6
2649,Felcher, Edgar D.,,3,VT,Infantry,A,,,,1864,180.3,6
2650,Felcher, Erastus B.,,3,VT,Infantry,A,,,,1864,180.3,6
2651,Fell, Franklin,,21,PA,Infantry,,,,,1864,180.3,6
2652,Feller, D.D.,"Felter, David D.",13,NY,Cavalry,E,,,,1865,189.1,2
2653,Feller, David,"Felter, David",13,NY,Infantry,E,,,,1865,189.1,2
2654,Feller, William C.,,6,NY,Heavy Artillery,B,,,,1864,180.3,6
2655,Fellman, Herman,"Fellmann, Hermon; Fellmann, Herrmann",5,MI,Infantry,K,Cpl.,,,1863,172.3,3
2656,Fellows, Marcus M.,,78,NY,Infantry,K,,,,1864,180.3,6
2657,Felter, David D.,,13,NY,Cavalry,E,,,,1863,172.3,3
2658,Fenderson, Francis Marion,,137,PA,Infantry,C,Pvt.,,,1863,172.3,3
2659,Fennelon, Thomas H.,"Fenelon, Thomas H.",32,MA,Infantry,G,Cpl.,,,1863,172.3,3
2660,Fenssey, Richard,,97,PA,Infantry,E,,,,1864,180.3,7
2661,Fenton, John A.,,82,NY,Infantry,K,Lieut.,,,1864,180.3,7
2662,Fenton, Robert W.,,1,DC,Cavalry,,Sgt.,,,1864,180.3,7
2663,Fergerson, John,"Ferguson, John; Fergurson, John",1,NY,Cavalry,,,,,1865,189.1,2
2664,Ferguson, Benjamin,,115,NY,Infantry,E,Pvt.,,,1863,172.3,3
2665,Ferguson, Daniel,,22,MA,Infantry,K,1st Sgt.,,,1864,180.3,7
2666,Ferguson, F.H.,"Ferguson, Friend H.",,,,,Teamster,,,1864,180.3,7
2667,Fernahman, A.,"Fernalman, Adam",13,PA,Cavalry,D,,,,1865,189.1,2
2668,Fernald, Horatio,,7,ME,Infantry,F,Cpl.,,,1864,180.3,7
2669,Ferris, Marcus H.,,,,,B,,McClellan's Dragoons,,1862-1863,192.1,11
2670,Ferrull, Charles,,111,NY,Infantry,F,,,,1864,180.3,7
2671,Ferry, Edmund,,15,PA,Infantry,,,,15 PA Cavalry,1863,172.3,3
2672,Fery, George,"Fry, George; (Frey?), George",150,PA,Infantry,H,Sgt.,,,1864,180.3,7
2673,Fessenden, David B.,,21,,Veteran Reserve Corps,,,,,1864,180.3,7
2674,Fessenden, H.B.,"Fessenden, Henry B.",16,NY,Cavalry,K,,"(inquiry of C.P. Fessenden, Keeneyvill (sic), Tioga Co., PA)",,1865,189.1,2
